planned_order_id,item_id,item_name,item_type,quantity,suggested_due_date,planning_date,plant_id,supplier_id,reschedule_out_days
PO-CAR-002221,CAR004,Model On EV,Make,42,25-10-2025,11-10-2025,PLANT01,,0
PO-COMP-002222,COMP0021,Infotainment System Concern,Buy,73,25-09-2025,11-10-2025,PLANT01,SUP004,0
PO-COMP-002223,COMP0018,Battery Pack Positive,Buy,168,26-08-2025,11-10-2025,PLANT01,SUP003,0
PO-COMP-002224,COMP0027,Tire Energy,Buy,168,24-08-2025,11-10-2025,PLANT01,SUP003,0
PO-COMP-002225,COMP0012,Door Panel Appear,Buy,109,22-09-2025,11-10-2025,PLANT01,SUP007,0
PO-COMP-002226,COMP0019,Transmission Nor,Buy,21,18-09-2025,11-10-2025,PLANT01,SUP007,0
PO-COMP-002227,COMP0005,Chassis Frame Page,Buy,21,17-09-2025,11-10-2025,PLANT01,SUP009,0
PO-CAR-002228,CAR005,Model Charge EV,Make,48,01-11-2025,11-10-2025,PLANT01,,0
PO-COMP-002229,COMP0004,Seat Assembly Cell,Buy,35,02-09-2025,11-10-2025,PLANT01,SUP003,0
PO-CAR-002230,CAR005,Model Charge EV,Make,16,25-10-2025,11-10-2025,PLANT02,,0
PO-CAR-002231,CAR005,Model Charge EV,Make,19,08-11-2025,11-10-2025,PLANT01,,0
PO-CAR-002232,CAR004,Model On EV,Make,10,08-11-2025,11-10-2025,PLANT02,,0
PO-COMP-002233,COMP0021,Infotainment System Concern,Buy,20,09-10-2025,11-10-2025,PLANT02,SUP006,0
PO-COMP-002234,COMP0018,Battery Pack Positive,Buy,12,21-09-2025,11-10-2025,PLANT02,SUP005,0
PO-COMP-002235,COMP0012,Door Panel Appear,Buy,20,03-09-2025,11-10-2025,PLANT02,SUP003,0
PO-COMP-002236,COMP0010,Door Panel Left,Buy,20,05-10-2025,11-10-2025,PLANT02,SUP009,0
PO-CAR-002237,CAR002,Model Us Sedan,Make,12,08-11-2025,11-10-2025,PLANT02,,0
PO-COMP-002238,COMP0030,Door Panel Focus,Buy,24,04-09-2025,11-10-2025,PLANT02,SUP002,0
PO-COMP-002239,COMP0020,Brake System Police,Buy,3,10-10-2025,11-10-2025,PLANT02,SUP010,0
PO-COMP-002240,COMP0018,Battery Pack Positive,Buy,8,08-10-2025,11-10-2025,PLANT02,SUP007,0
PO-COMP-002241,COMP0012,Door Panel Appear,Buy,14,10-10-2025,11-10-2025,PLANT02,SUP007,0
PO-CAR-002242,CAR002,Model Us Sedan,Make,32,08-11-2025,11-10-2025,PLANT01,,0
PO-COMP-002243,COMP0018,Battery Pack Positive,Buy,96,08-09-2025,11-10-2025,PLANT01,SUP002,0
PO-COMP-002244,COMP0004,Seat Assembly Cell,Buy,3,17-09-2025,11-10-2025,PLANT01,SUP005,0
PO-COMP-002245,COMP0012,Door Panel Appear,Buy,47,01-10-2025,11-10-2025,PLANT01,SUP007,0
PO-CAR-002246,CAR002,Model Us Sedan,Make,20,18-10-2025,11-10-2025,PLANT01,,0
PO-COMP-002247,COMP0018,Battery Pack Positive,Buy,60,27-08-2025,11-10-2025,PLANT01,SUP005,0
PO-COMP-002248,COMP0012,Door Panel Appear,Buy,23,12-09-2025,11-10-2025,PLANT01,SUP004,0
PO-CAR-002249,CAR005,Model Charge EV,Make,48,25-10-2025,11-10-2025,PLANT02,,0
PO-COMP-002250,COMP0008,Tire With,Buy,96,18-09-2025,11-10-2025,PLANT02,SUP009,0
PO-CAR-002251,CAR004,Model On EV,Make,41,01-11-2025,11-10-2025,PLANT01,,0
PO-COMP-002252,COMP0021,Infotainment System Concern,Buy,71,18-09-2025,11-10-2025,PLANT01,SUP008,0
PO-COMP-002253,COMP0018,Battery Pack Positive,Buy,164,03-10-2025,11-10-2025,PLANT01,SUP007,0
PO-COMP-002254,COMP0027,Tire Energy,Buy,164,02-10-2025,11-10-2025,PLANT01,SUP006,0
PO-COMP-002255,COMP0012,Door Panel Appear,Buy,106,29-09-2025,11-10-2025,PLANT01,SUP009,0
PO-COMP-002256,COMP0019,Transmission Nor,Buy,17,02-10-2025,11-10-2025,PLANT01,SUP001,0
PO-COMP-002257,COMP0005,Chassis Frame Page,Buy,17,03-09-2025,11-10-2025,PLANT01,SUP003,0
PO-CAR-002258,CAR001,Model Peace EV,Make,35,01-11-2025,11-10-2025,PLANT02,,0
PO-COMP-002259,COMP0018,Battery Pack Positive,Buy,7,06-10-2025,11-10-2025,PLANT02,SUP010,0
PO-COMP-002260,COMP0021,Infotainment System Concern,Buy,140,30-09-2025,11-10-2025,PLANT02,SUP009,0
PO-COMP-002261,COMP0012,Door Panel Appear,Buy,130,24-09-2025,11-10-2025,PLANT02,SUP004,0
PO-COMP-002262,COMP0030,Door Panel Focus,Buy,105,29-09-2025,11-10-2025,PLANT02,SUP009,0
PO-COMP-002263,COMP0027,Tire Energy,Buy,4,25-09-2025,11-10-2025,PLANT02,SUP007,0
PO-CAR-002264,CAR003,Model Its Hatchback,Make,14,19-10-2025,12-10-2025,PLANT02,,0
PO-COMP-002265,COMP0030,Door Panel Focus,Buy,42,18-09-2025,12-10-2025,PLANT02,SUP004,0
PO-CAR-002266,CAR002,Model Us Sedan,Make,34,02-11-2025,12-10-2025,PLANT01,,0
PO-COMP-002267,COMP0018,Battery Pack Positive,Buy,102,03-10-2025,12-10-2025,PLANT01,SUP001,0
PO-COMP-002268,COMP0004,Seat Assembly Cell,Buy,7,04-09-2025,12-10-2025,PLANT01,SUP002,0
PO-COMP-002269,COMP0012,Door Panel Appear,Buy,51,27-09-2025,12-10-2025,PLANT01,SUP009,0
PO-CAR-002270,CAR001,Model Peace EV,Make,12,02-11-2025,12-10-2025,PLANT01,,0
PO-COMP-002271,COMP0018,Battery Pack Positive,Buy,12,01-09-2025,12-10-2025,PLANT01,SUP002,0
PO-COMP-002272,COMP0021,Infotainment System Concern,Buy,37,07-10-2025,12-10-2025,PLANT01,SUP006,0
PO-COMP-002273,COMP0012,Door Panel Appear,Buy,31,03-10-2025,12-10-2025,PLANT01,SUP009,0
PO-COMP-002274,COMP0027,Tire Energy,Buy,48,02-10-2025,12-10-2025,PLANT01,SUP004,0
PO-CAR-002275,CAR005,Model Charge EV,Make,41,09-11-2025,12-10-2025,PLANT02,,0
PO-COMP-002276,COMP0008,Tire With,Buy,68,04-10-2025,12-10-2025,PLANT02,SUP008,0
PO-CAR-002277,CAR004,Model On EV,Make,47,19-10-2025,12-10-2025,PLANT02,,0
PO-COMP-002278,COMP0021,Infotainment System Concern,Buy,94,13-09-2025,12-10-2025,PLANT02,SUP004,0
PO-COMP-002279,COMP0018,Battery Pack Positive,Buy,160,20-08-2025,12-10-2025,PLANT02,SUP002,0
PO-COMP-002280,COMP0027,Tire Energy,Buy,52,08-09-2025,12-10-2025,PLANT02,SUP008,0
PO-COMP-002281,COMP0012,Door Panel Appear,Buy,131,12-09-2025,12-10-2025,PLANT02,SUP004,0
PO-COMP-002282,COMP0010,Door Panel Left,Buy,94,22-09-2025,12-10-2025,PLANT02,SUP006,0
PO-COMP-002283,COMP0028,Headlight Represent,Buy,22,17-09-2025,12-10-2025,PLANT02,SUP007,0
PO-CAR-002284,CAR003,Model Its Hatchback,Make,49,27-10-2025,13-10-2025,PLANT01,,0
PO-COMP-002285,COMP0019,Transmission Nor,Buy,49,21-09-2025,13-10-2025,PLANT01,SUP008,0
PO-COMP-002286,COMP0030,Door Panel Focus,Buy,37,24-09-2025,13-10-2025,PLANT01,SUP001,0
PO-CAR-002287,CAR002,Model Us Sedan,Make,35,20-10-2025,13-10-2025,PLANT01,,0
PO-COMP-002288,COMP0018,Battery Pack Positive,Buy,105,07-09-2025,13-10-2025,PLANT01,SUP008,0
PO-COMP-002289,COMP0004,Seat Assembly Cell,Buy,9,20-08-2025,13-10-2025,PLANT01,SUP002,0
PO-COMP-002290,COMP0012,Door Panel Appear,Buy,53,19-09-2025,13-10-2025,PLANT01,SUP009,0
PO-CAR-002291,CAR001,Model Peace EV,Make,15,27-10-2025,13-10-2025,PLANT01,,0
PO-COMP-002292,COMP0018,Battery Pack Positive,Buy,15,20-08-2025,13-10-2025,PLANT01,SUP003,0
PO-COMP-002293,COMP0021,Infotainment System Concern,Buy,49,28-09-2025,13-10-2025,PLANT01,SUP007,0
PO-COMP-002294,COMP0012,Door Panel Appear,Buy,43,30-08-2025,13-10-2025,PLANT01,SUP005,0
PO-COMP-002295,COMP0027,Tire Energy,Buy,60,17-09-2025,13-10-2025,PLANT01,SUP004,0
PO-CAR-002296,CAR001,Model Peace EV,Make,28,27-10-2025,13-10-2025,PLANT01,,0
PO-COMP-002297,COMP0018,Battery Pack Positive,Buy,28,08-09-2025,13-10-2025,PLANT01,SUP005,0
PO-COMP-002298,COMP0021,Infotainment System Concern,Buy,101,28-09-2025,13-10-2025,PLANT01,SUP010,0
PO-COMP-002299,COMP0012,Door Panel Appear,Buy,95,27-09-2025,13-10-2025,PLANT01,SUP001,0
PO-COMP-002300,COMP0027,Tire Energy,Buy,112,25-09-2025,13-10-2025,PLANT01,SUP009,0
PO-CAR-002301,CAR002,Model Us Sedan,Make,45,03-11-2025,13-10-2025,PLANT02,,0
PO-COMP-002302,COMP0030,Door Panel Focus,Buy,90,05-10-2025,13-10-2025,PLANT02,SUP006,0
PO-COMP-002303,COMP0020,Brake System Police,Buy,102,04-10-2025,13-10-2025,PLANT02,SUP010,0
PO-COMP-002304,COMP0018,Battery Pack Positive,Buy,107,08-09-2025,13-10-2025,PLANT02,SUP005,0
PO-COMP-002305,COMP0012,Door Panel Appear,Buy,80,31-08-2025,13-10-2025,PLANT02,SUP002,0
PO-CAR-002306,CAR005,Model Charge EV,Make,27,03-11-2025,13-10-2025,PLANT02,,0
PO-COMP-002307,COMP0008,Tire With,Buy,12,08-10-2025,13-10-2025,PLANT02,SUP010,0
PO-CAR-002308,CAR002,Model Us Sedan,Make,49,10-11-2025,13-10-2025,PLANT01,,0
PO-COMP-002309,COMP0018,Battery Pack Positive,Buy,147,03-09-2025,13-10-2025,PLANT01,SUP003,0
PO-COMP-002310,COMP0004,Seat Assembly Cell,Buy,37,03-10-2025,13-10-2025,PLANT01,SUP009,0
PO-COMP-002311,COMP0012,Door Panel Appear,Buy,81,15-09-2025,13-10-2025,PLANT01,SUP002,0
PO-CAR-002312,CAR003,Model Its Hatchback,Make,20,27-10-2025,13-10-2025,PLANT01,,0
PO-CAR-002313,CAR005,Model Charge EV,Make,29,20-10-2025,13-10-2025,PLANT01,,0
PO-CAR-002314,CAR005,Model Charge EV,Make,49,11-11-2025,14-10-2025,PLANT02,,0
PO-COMP-002315,COMP0008,Tire With,Buy,100,02-10-2025,14-10-2025,PLANT02,SUP009,0
PO-CAR-002316,CAR002,Model Us Sedan,Make,22,28-10-2025,14-10-2025,PLANT02,,0
PO-COMP-002317,COMP0030,Door Panel Focus,Buy,44,18-09-2025,14-10-2025,PLANT02,SUP009,0
PO-COMP-002318,COMP0020,Brake System Police,Buy,33,07-10-2025,14-10-2025,PLANT02,SUP006,0
PO-COMP-002319,COMP0018,Battery Pack Positive,Buy,38,29-09-2025,14-10-2025,PLANT02,SUP006,0
PO-COMP-002320,COMP0012,Door Panel Appear,Buy,34,30-08-2025,14-10-2025,PLANT02,SUP002,0
PO-CAR-002321,CAR003,Model Its Hatchback,Make,16,28-10-2025,14-10-2025,PLANT01,,0
PO-CAR-002322,CAR002,Model Us Sedan,Make,47,04-11-2025,14-10-2025,PLANT02,,0
PO-COMP-002323,COMP0030,Door Panel Focus,Buy,94,01-10-2025,14-10-2025,PLANT02,SUP009,0
PO-COMP-002324,COMP0020,Brake System Police,Buy,108,03-10-2025,14-10-2025,PLANT02,SUP010,0
PO-COMP-002325,COMP0018,Battery Pack Positive,Buy,113,10-09-2025,14-10-2025,PLANT02,SUP002,0
PO-COMP-002326,COMP0012,Door Panel Appear,Buy,84,28-09-2025,14-10-2025,PLANT02,SUP009,0
PO-CAR-002327,CAR001,Model Peace EV,Make,10,28-10-2025,14-10-2025,PLANT02,,0
PO-COMP-002328,COMP0021,Infotainment System Concern,Buy,40,04-09-2025,14-10-2025,PLANT02,SUP005,0
PO-COMP-002329,COMP0012,Door Panel Appear,Buy,30,04-10-2025,14-10-2025,PLANT02,SUP001,0
PO-COMP-002330,COMP0030,Door Panel Focus,Buy,30,27-09-2025,14-10-2025,PLANT02,SUP006,0
PO-CAR-002331,CAR001,Model Peace EV,Make,50,04-11-2025,14-10-2025,PLANT02,,0
PO-COMP-002332,COMP0018,Battery Pack Positive,Buy,22,12-10-2025,14-10-2025,PLANT02,SUP006,0
PO-COMP-002333,COMP0021,Infotainment System Concern,Buy,200,03-09-2025,14-10-2025,PLANT02,SUP002,0
PO-COMP-002334,COMP0012,Door Panel Appear,Buy,190,03-10-2025,14-10-2025,PLANT02,SUP007,0
PO-COMP-002335,COMP0030,Door Panel Focus,Buy,150,29-09-2025,14-10-2025,PLANT02,SUP004,0
PO-COMP-002336,COMP0027,Tire Energy,Buy,64,23-09-2025,14-10-2025,PLANT02,SUP008,0
PO-CAR-002337,CAR002,Model Us Sedan,Make,42,11-11-2025,14-10-2025,PLANT01,,0
PO-COMP-002338,COMP0018,Battery Pack Positive,Buy,126,19-10-2025,14-10-2025,PLANT01,SUP006,0
PO-COMP-002339,COMP0004,Seat Assembly Cell,Buy,23,13-09-2025,14-10-2025,PLANT01,SUP002,0
PO-COMP-002340,COMP0012,Door Panel Appear,Buy,67,10-09-2025,14-10-2025,PLANT01,SUP003,0
PO-CAR-002341,CAR003,Model Its Hatchback,Make,18,11-11-2025,14-10-2025,PLANT01,,0
PO-CAR-002342,CAR003,Model Its Hatchback,Make,47,21-10-2025,14-10-2025,PLANT01,,0
PO-COMP-002343,COMP0019,Transmission Nor,Buy,41,13-09-2025,14-10-2025,PLANT01,SUP009,0
PO-COMP-002344,COMP0030,Door Panel Focus,Buy,31,19-09-2025,14-10-2025,PLANT01,SUP009,0
PO-CAR-002345,CAR002,Model Us Sedan,Make,10,21-10-2025,14-10-2025,PLANT02,,0
PO-COMP-002346,COMP0030,Door Panel Focus,Buy,20,30-09-2025,14-10-2025,PLANT02,SUP006,0
PO-COMP-002347,COMP0018,Battery Pack Positive,Buy,2,22-09-2025,14-10-2025,PLANT02,SUP006,0
PO-COMP-002348,COMP0012,Door Panel Appear,Buy,10,25-09-2025,14-10-2025,PLANT02,SUP010,0
PO-CAR-002349,CAR005,Model Charge EV,Make,32,04-11-2025,14-10-2025,PLANT02,,0
PO-COMP-002350,COMP0008,Tire With,Buy,32,01-10-2025,14-10-2025,PLANT02,SUP004,0
PO-CAR-002351,CAR005,Model Charge EV,Make,30,04-11-2025,14-10-2025,PLANT02,,0
PO-COMP-002352,COMP0008,Tire With,Buy,24,08-10-2025,14-10-2025,PLANT02,SUP010,0
PO-CAR-002353,CAR004,Model On EV,Make,49,21-10-2025,14-10-2025,PLANT02,,0
PO-COMP-002354,COMP0021,Infotainment System Concern,Buy,98,11-09-2025,14-10-2025,PLANT02,SUP008,0
PO-COMP-002355,COMP0018,Battery Pack Positive,Buy,168,16-09-2025,14-10-2025,PLANT02,SUP009,0
PO-COMP-002356,COMP0027,Tire Energy,Buy,60,15-09-2025,14-10-2025,PLANT02,SUP004,0
PO-COMP-002357,COMP0012,Door Panel Appear,Buy,137,14-09-2025,14-10-2025,PLANT02,SUP007,0
PO-COMP-002358,COMP0010,Door Panel Left,Buy,98,21-09-2025,14-10-2025,PLANT02,SUP004,0
PO-COMP-002359,COMP0028,Headlight Represent,Buy,26,05-09-2025,14-10-2025,PLANT02,SUP008,0
PO-CAR-002360,CAR005,Model Charge EV,Make,18,28-10-2025,14-10-2025,PLANT01,,0
PO-CAR-002361,CAR004,Model On EV,Make,33,22-10-2025,15-10-2025,PLANT01,,0
PO-COMP-002362,COMP0021,Infotainment System Concern,Buy,55,26-09-2025,15-10-2025,PLANT01,SUP010,0
PO-COMP-002363,COMP0018,Battery Pack Positive,Buy,132,16-09-2025,15-10-2025,PLANT01,SUP004,0
PO-COMP-002364,COMP0027,Tire Energy,Buy,132,21-09-2025,15-10-2025,PLANT01,SUP004,0
PO-COMP-002365,COMP0012,Door Panel Appear,Buy,82,23-09-2025,15-10-2025,PLANT01,SUP007,0
PO-CAR-002366,CAR004,Model On EV,Make,29,05-11-2025,15-10-2025,PLANT01,,0
PO-COMP-002367,COMP0021,Infotainment System Concern,Buy,47,07-10-2025,15-10-2025,PLANT01,SUP001,0
PO-COMP-002368,COMP0018,Battery Pack Positive,Buy,116,04-10-2025,15-10-2025,PLANT01,SUP010,0
PO-COMP-002369,COMP0027,Tire Energy,Buy,116,11-09-2025,15-10-2025,PLANT01,SUP002,0
PO-COMP-002370,COMP0012,Door Panel Appear,Buy,70,27-09-2025,15-10-2025,PLANT01,SUP009,0
PO-CAR-002371,CAR001,Model Peace EV,Make,11,12-11-2025,15-10-2025,PLANT02,,0
PO-COMP-002372,COMP0021,Infotainment System Concern,Buy,44,11-09-2025,15-10-2025,PLANT02,SUP002,0
PO-COMP-002373,COMP0012,Door Panel Appear,Buy,34,13-10-2025,15-10-2025,PLANT02,SUP009,0
PO-COMP-002374,COMP0030,Door Panel Focus,Buy,33,12-09-2025,15-10-2025,PLANT02,SUP002,0
PO-CAR-002375,CAR002,Model Us Sedan,Make,14,22-10-2025,15-10-2025,PLANT01,,0
PO-COMP-002376,COMP0018,Battery Pack Positive,Buy,42,23-09-2025,15-10-2025,PLANT01,SUP001,0
PO-COMP-002377,COMP0012,Door Panel Appear,Buy,11,24-08-2025,15-10-2025,PLANT01,SUP003,0
PO-CAR-002378,CAR005,Model Charge EV,Make,42,05-11-2025,15-10-2025,PLANT01,,0
PO-COMP-002379,COMP0004,Seat Assembly Cell,Buy,23,22-09-2025,15-10-2025,PLANT01,SUP008,0
PO-CAR-002380,CAR002,Model Us Sedan,Make,13,22-10-2025,15-10-2025,PLANT01,,0
PO-COMP-002381,COMP0018,Battery Pack Positive,Buy,39,30-08-2025,15-10-2025,PLANT01,SUP005,0
PO-COMP-002382,COMP0012,Door Panel Appear,Buy,9,28-09-2025,15-10-2025,PLANT01,SUP001,0
PO-CAR-002383,CAR002,Model Us Sedan,Make,50,30-10-2025,16-10-2025,PLANT01,,0
PO-COMP-002384,COMP0018,Battery Pack Positive,Buy,150,14-09-2025,16-10-2025,PLANT01,SUP008,0
PO-COMP-002385,COMP0004,Seat Assembly Cell,Buy,39,22-09-2025,16-10-2025,PLANT01,SUP008,0
PO-COMP-002386,COMP0012,Door Panel Appear,Buy,83,23-09-2025,16-10-2025,PLANT01,SUP009,0
PO-CAR-002387,CAR002,Model Us Sedan,Make,26,23-10-2025,16-10-2025,PLANT02,,0
PO-COMP-002388,COMP0030,Door Panel Focus,Buy,52,19-09-2025,16-10-2025,PLANT02,SUP007,0
PO-COMP-002389,COMP0020,Brake System Police,Buy,45,26-09-2025,16-10-2025,PLANT02,SUP006,0
PO-COMP-002390,COMP0018,Battery Pack Positive,Buy,50,27-08-2025,16-10-2025,PLANT02,SUP005,0
PO-COMP-002391,COMP0012,Door Panel Appear,Buy,42,24-09-2025,16-10-2025,PLANT02,SUP006,0
PO-CAR-002392,CAR002,Model Us Sedan,Make,19,06-11-2025,16-10-2025,PLANT02,,0
PO-COMP-002393,COMP0030,Door Panel Focus,Buy,38,07-10-2025,16-10-2025,PLANT02,SUP001,0
PO-COMP-002394,COMP0020,Brake System Police,Buy,24,06-10-2025,16-10-2025,PLANT02,SUP004,0
PO-COMP-002395,COMP0018,Battery Pack Positive,Buy,29,12-10-2025,16-10-2025,PLANT02,SUP006,0
PO-COMP-002396,COMP0012,Door Panel Appear,Buy,28,04-10-2025,16-10-2025,PLANT02,SUP010,0
PO-CAR-002397,CAR002,Model Us Sedan,Make,49,30-10-2025,16-10-2025,PLANT01,,0
PO-COMP-002398,COMP0018,Battery Pack Positive,Buy,147,23-09-2025,16-10-2025,PLANT01,SUP009,0
PO-COMP-002399,COMP0004,Seat Assembly Cell,Buy,37,24-09-2025,16-10-2025,PLANT01,SUP008,0
PO-COMP-002400,COMP0012,Door Panel Appear,Buy,81,23-09-2025,16-10-2025,PLANT01,SUP007,0
PO-CAR-002401,CAR001,Model Peace EV,Make,28,13-11-2025,16-10-2025,PLANT01,,0
PO-COMP-002402,COMP0018,Battery Pack Positive,Buy,28,13-10-2025,16-10-2025,PLANT01,SUP004,0
PO-COMP-002403,COMP0021,Infotainment System Concern,Buy,101,16-09-2025,16-10-2025,PLANT01,SUP002,0
PO-COMP-002404,COMP0012,Door Panel Appear,Buy,95,15-10-2025,16-10-2025,PLANT01,SUP006,0
PO-COMP-002405,COMP0027,Tire Energy,Buy,112,13-10-2025,16-10-2025,PLANT01,SUP009,0
PO-CAR-002406,CAR002,Model Us Sedan,Make,39,30-10-2025,16-10-2025,PLANT02,,0
PO-COMP-002407,COMP0030,Door Panel Focus,Buy,78,24-09-2025,16-10-2025,PLANT02,SUP004,0
PO-COMP-002408,COMP0020,Brake System Police,Buy,84,01-09-2025,16-10-2025,PLANT02,SUP002,0
PO-COMP-002409,COMP0018,Battery Pack Positive,Buy,89,05-10-2025,16-10-2025,PLANT02,SUP006,0
PO-COMP-002410,COMP0012,Door Panel Appear,Buy,68,28-09-2025,16-10-2025,PLANT02,SUP007,0
PO-CAR-002411,CAR003,Model Its Hatchback,Make,45,06-11-2025,16-10-2025,PLANT01,,0
PO-COMP-002412,COMP0019,Transmission Nor,Buy,33,08-10-2025,16-10-2025,PLANT01,SUP010,0
PO-COMP-002413,COMP0030,Door Panel Focus,Buy,25,15-10-2025,16-10-2025,PLANT01,SUP006,0
PO-CAR-002414,CAR001,Model Peace EV,Make,41,24-10-2025,17-10-2025,PLANT01,,0
PO-COMP-002415,COMP0018,Battery Pack Positive,Buy,41,29-09-2025,17-10-2025,PLANT01,SUP006,0
PO-COMP-002416,COMP0021,Infotainment System Concern,Buy,153,24-09-2025,17-10-2025,PLANT01,SUP001,0
PO-COMP-002417,COMP0012,Door Panel Appear,Buy,147,24-09-2025,17-10-2025,PLANT01,SUP006,0
PO-COMP-002418,COMP0030,Door Panel Focus,Buy,13,16-09-2025,17-10-2025,PLANT01,SUP009,0
PO-COMP-002419,COMP0005,Chassis Frame Page,Buy,17,26-09-2025,17-10-2025,PLANT01,SUP001,0
PO-COMP-002420,COMP0027,Tire Energy,Buy,164,27-09-2025,17-10-2025,PLANT01,SUP006,0
PO-CAR-002421,CAR005,Model Charge EV,Make,40,31-10-2025,17-10-2025,PLANT01,,0
PO-COMP-002422,COMP0004,Seat Assembly Cell,Buy,19,30-09-2025,17-10-2025,PLANT01,SUP007,0
PO-CAR-002423,CAR005,Model Charge EV,Make,22,14-11-2025,17-10-2025,PLANT02,,0
PO-CAR-002424,CAR005,Model Charge EV,Make,14,14-11-2025,17-10-2025,PLANT02,,0
PO-CAR-002425,CAR005,Model Charge EV,Make,46,24-10-2025,17-10-2025,PLANT02,,0
PO-COMP-002426,COMP0008,Tire With,Buy,88,19-09-2025,17-10-2025,PLANT02,SUP010,0
PO-CAR-002427,CAR001,Model Peace EV,Make,12,14-11-2025,17-10-2025,PLANT02,,0
PO-COMP-002428,COMP0021,Infotainment System Concern,Buy,48,19-10-2025,17-10-2025,PLANT02,SUP010,0
PO-COMP-002429,COMP0012,Door Panel Appear,Buy,38,21-10-2025,17-10-2025,PLANT02,SUP006,0
PO-COMP-002430,COMP0030,Door Panel Focus,Buy,36,08-09-2025,17-10-2025,PLANT02,SUP003,0
PO-CAR-002431,CAR003,Model Its Hatchback,Make,26,24-10-2025,17-10-2025,PLANT02,,0
PO-COMP-002432,COMP0008,Tire With,Buy,8,24-08-2025,17-10-2025,PLANT02,SUP003,0
PO-COMP-002433,COMP0030,Door Panel Focus,Buy,78,28-08-2025,17-10-2025,PLANT02,SUP005,0
PO-CAR-002434,CAR001,Model Peace EV,Make,12,24-10-2025,17-10-2025,PLANT01,,0
PO-COMP-002435,COMP0018,Battery Pack Positive,Buy,12,17-09-2025,17-10-2025,PLANT01,SUP008,0
PO-COMP-002436,COMP0021,Infotainment System Concern,Buy,37,20-08-2025,17-10-2025,PLANT01,SUP003,0
PO-COMP-002437,COMP0012,Door Panel Appear,Buy,31,20-09-2025,17-10-2025,PLANT01,SUP004,0
PO-COMP-002438,COMP0027,Tire Energy,Buy,48,22-08-2025,17-10-2025,PLANT01,SUP002,0
PO-CAR-002439,CAR003,Model Its Hatchback,Make,42,31-10-2025,17-10-2025,PLANT01,,0
PO-COMP-002440,COMP0019,Transmission Nor,Buy,21,30-09-2025,17-10-2025,PLANT01,SUP006,0
PO-COMP-002441,COMP0030,Door Panel Focus,Buy,16,02-10-2025,17-10-2025,PLANT01,SUP010,0
PO-CAR-002442,CAR003,Model Its Hatchback,Make,43,07-11-2025,17-10-2025,PLANT01,,0
PO-COMP-002443,COMP0019,Transmission Nor,Buy,25,09-10-2025,17-10-2025,PLANT01,SUP006,0
PO-COMP-002444,COMP0030,Door Panel Focus,Buy,19,10-09-2025,17-10-2025,PLANT01,SUP003,0
PO-CAR-002445,CAR001,Model Peace EV,Make,24,14-11-2025,17-10-2025,PLANT02,,0
PO-COMP-002446,COMP0021,Infotainment System Concern,Buy,96,14-10-2025,17-10-2025,PLANT02,SUP009,0
PO-COMP-002447,COMP0012,Door Panel Appear,Buy,86,19-10-2025,17-10-2025,PLANT02,SUP006,0
PO-COMP-002448,COMP0030,Door Panel Focus,Buy,72,07-09-2025,17-10-2025,PLANT02,SUP003,0
PO-CAR-002449,CAR002,Model Us Sedan,Make,24,24-10-2025,17-10-2025,PLANT01,,0
PO-COMP-002450,COMP0018,Battery Pack Positive,Buy,72,20-09-2025,17-10-2025,PLANT01,SUP001,0
PO-COMP-002451,COMP0012,Door Panel Appear,Buy,31,18-08-2025,17-10-2025,PLANT01,SUP003,0
PO-CAR-002452,CAR002,Model Us Sedan,Make,25,07-11-2025,17-10-2025,PLANT02,,0
PO-COMP-002453,COMP0030,Door Panel Focus,Buy,50,02-10-2025,17-10-2025,PLANT02,SUP004,0
PO-COMP-002454,COMP0020,Brake System Police,Buy,42,15-10-2025,17-10-2025,PLANT02,SUP006,0
PO-COMP-002455,COMP0018,Battery Pack Positive,Buy,47,07-09-2025,17-10-2025,PLANT02,SUP003,0
PO-COMP-002456,COMP0012,Door Panel Appear,Buy,40,02-10-2025,17-10-2025,PLANT02,SUP009,0
PO-CAR-002457,CAR001,Model Peace EV,Make,45,14-11-2025,17-10-2025,PLANT01,,0
PO-COMP-002458,COMP0018,Battery Pack Positive,Buy,45,10-10-2025,17-10-2025,PLANT01,SUP010,0
PO-COMP-002459,COMP0021,Infotainment System Concern,Buy,169,13-10-2025,17-10-2025,PLANT01,SUP001,0
PO-COMP-002460,COMP0012,Door Panel Appear,Buy,163,20-10-2025,17-10-2025,PLANT01,SUP006,0
PO-COMP-002461,COMP0030,Door Panel Focus,Buy,25,13-09-2025,17-10-2025,PLANT01,SUP002,0
PO-COMP-002462,COMP0005,Chassis Frame Page,Buy,33,29-09-2025,17-10-2025,PLANT01,SUP008,0
PO-COMP-002463,COMP0027,Tire Energy,Buy,180,11-10-2025,17-10-2025,PLANT01,SUP004,0
PO-CAR-002464,CAR004,Model On EV,Make,46,08-11-2025,18-10-2025,PLANT02,,0
PO-COMP-002465,COMP0021,Infotainment System Concern,Buy,92,06-09-2025,18-10-2025,PLANT02,SUP003,0
PO-COMP-002466,COMP0018,Battery Pack Positive,Buy,156,21-09-2025,18-10-2025,PLANT02,SUP005,0
PO-COMP-002467,COMP0027,Tire Energy,Buy,48,07-10-2025,18-10-2025,PLANT02,SUP004,0
PO-COMP-002468,COMP0012,Door Panel Appear,Buy,128,07-10-2025,18-10-2025,PLANT02,SUP004,0
